Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag
2023-12-06,West,Electronics,132,85,0,0
2023-12-06,West,Furniture,132,181,0,0
2023-12-06,West,Clothing,78,45,0,0
2023-12-06,West,Home_Appliances,113,150,0,0
2023-12-07,North,Electronics,121,200,0,0
2023-12-07,North,Furniture,87,101,0,0
2023-12-07,North,Clothing,156,86,0,0
2023-12-07,North,Home_Appliances,135,97,0,0
2023-12-07,South,Electronics,90,57,0,0
2023-12-07,South,Furniture,156,228,0,0
2023-12-07,South,Clothing,86,120,0,0
2023-12-07,South,Home_Appliances,217,337,0,0
2023-12-07,East,Electronics,201,282,1,0
2023-12-07,East,Furniture,107,134,0,0
2023-12-07,East,Clothing,222,159,0,0
2023-12-07,East,Home_Appliances,152,200,0,0
2023-12-07,West,Electronics,358,204,1,0
2023-12-07,West,Furniture,217,126,0,0
2023-12-07,West,Clothing,58,54,0,0
2023-12-07,West,Home_Appliances,188,144,0,0
2023-12-08,North,Electronics,76,48,0,0
2023-12-08,North,Furniture,116,157,0,0
2023-12-08,North,Clothing,190,169,0,0
2023-12-08,North,Home_Appliances,221,148,0,0
2023-12-08,South,Electronics,229,163,1,0
2023-12-08,South,Furniture,95,169,0,0
2023-12-08,South,Clothing,138,120,0,0
2023-12-08,South,Home_Appliances,197,290,0,0
2023-12-08,East,Electronics,221,237,0,0
2023-12-08,East,Furniture,82,116,0,0
2023-12-08,East,Clothing,111,108,0,0
2023-12-08,East,Home_Appliances,63,60,0,0
2023-12-08,West,Electronics,119,145,0,0
2023-12-08,West,Furniture,163,104,0,0
2023-12-08,West,Clothing,97,93,0,0
2023-12-08,West,Home_Appliances,76,56,0,0
2023-12-09,North,Electronics,180,183,0,0
2023-12-09,North,Furniture,235,330,0,0
2023-12-09,North,Clothing,268,220,0,0
2023-12-09,North,Home_Appliances,94,123,0,0
2023-12-09,South,Electronics,142,233,0,0
2023-12-09,South,Furniture,73,103,0,0
2023-12-09,South,Clothing,142,123,0,0
2023-12-09,South,Home_Appliances,70,63,0,0
2023-12-09,East,Electronics,291,325,1,0
2023-12-09,East,Furniture,127,157,0,0
2023-12-09,East,Clothing,158,156,0,0
2023-12-09,East,Home_Appliances,152,133,0,0
2023-12-09,West,Electronics,110,150,0,0
2023-12-09,West,Furniture,188,147,1,0
2023-12-09,West,Clothing,172,94,1,0
2023-12-09,West,Home_Appliances,103,115,0,0
2023-12-10,North,Electronics,134,173,0,0
2023-12-10,North,Furniture,225,250,0,0
2023-12-10,North,Clothing,118,63,0,0
2023-12-10,North,Home_Appliances,131,144,0,0
2023-12-10,South,Electronics,154,157,0,0
2023-12-10,South,Furniture,275,314,0,0
2023-12-10,South,Clothing,217,285,0,0
2023-12-10,South,Home_Appliances,132,187,0,0
2023-12-10,East,Electronics,221,247,0,0
2023-12-10,East,Furniture,260,327,0,0
2023-12-10,East,Clothing,363,236,1,0
2023-12-10,East,Home_Appliances,169,88,0,0
2023-12-10,West,Electronics,243,146,0,0
2023-12-10,West,Furniture,141,112,0,0
2023-12-10,West,Clothing,187,185,0,0
2023-12-10,West,Home_Appliances,154,236,1,0
2023-12-11,North,Electronics,133,75,0,0
2023-12-11,North,Furniture,62,90,0,0
2023-12-11,North,Clothing,95,93,0,0
2023-12-11,North,Home_Appliances,139,111,0,0
2023-12-11,South,Electronics,221,242,0,0
2023-12-11,South,Furniture,238,135,0,0
2023-12-11,South,Clothing,110,93,0,0
2023-12-11,South,Home_Appliances,70,77,0,0
2023-12-11,East,Electronics,163,128,0,0
2023-12-11,East,Furniture,86,43,0,0
2023-12-11,East,Clothing,178,246,0,0
2023-12-11,East,Home_Appliances,117,174,0,0
2023-12-11,West,Electronics,186,114,0,0
2023-12-11,West,Furniture,56,42,0,0
2023-12-11,West,Clothing,255,192,0,0
2023-12-11,West,Home_Appliances,136,175,0,0
2023-12-12,North,Electronics,148,186,0,0
2023-12-12,North,Furniture,198,219,0,0
2023-12-12,North,Clothing,104,97,0,0
2023-12-12,North,Home_Appliances,127,130,0,0
2023-12-12,South,Electronics,162,123,0,0
2023-12-12,South,Furniture,84,59,0,0
2023-12-12,South,Clothing,111,72,0,0
2023-12-12,South,Home_Appliances,109,145,0,0
2023-12-12,East,Electronics,78,85,0,0
2023-12-12,East,Furniture,88,51,0,0
2023-12-12,East,Clothing,63,55,0,0
2023-12-12,East,Home_Appliances,235,307,0,0
2023-12-12,West,Electronics,338,333,1,0
2023-12-12,West,Furniture,181,95,0,0
2023-12-12,West,Clothing,194,234,0,0
2023-12-12,West,Home_Appliances,179,154,0,0
2023-12-13,North,Electronics,110,63,0,0
2023-12-13,North,Furniture,169,250,0,0
2023-12-13,North,Clothing,68,89,0,0
2023-12-13,North,Home_Appliances,113,121,0,0
2023-12-13,South,Electronics,143,124,0,0
2023-12-13,South,Furniture,153,165,0,0
2023-12-13,South,Clothing,110,120,0,0
2023-12-13,South,Home_Appliances,218,264,0,0
2023-12-13,East,Electronics,72,57,0,0
2023-12-13,East,Furniture,178,152,0,0
2023-12-13,East,Clothing,59,81,0,0
2023-12-13,East,Home_Appliances,132,146,0,0
2023-12-13,West,Electronics,142,183,0,0
2023-12-13,West,Furniture,239,150,0,0
2023-12-13,West,Clothing,168,101,0,0
2023-12-13,West,Home_Appliances,174,141,0,0
2023-12-14,North,Electronics,263,324,1,0
2023-12-14,North,Furniture,185,114,0,0
2023-12-14,North,Clothing,170,210,0,0
2023-12-14,North,Home_Appliances,98,84,0,0
2023-12-14,South,Electronics,91,92,0,0
2023-12-14,South,Furniture,201,210,0,0
2023-12-14,South,Clothing,215,262,0,0
2023-12-14,South,Home_Appliances,155,75,0,0
2023-12-14,East,Electronics,148,189,0,0
2023-12-14,East,Furniture,144,113,1,0
2023-12-14,East,Clothing,73,73,0,0
2023-12-14,East,Home_Appliances,219,295,0,0
2023-12-14,West,Electronics,65,57,0,0
2023-12-14,West,Furniture,224,147,1,0
2023-12-14,West,Clothing,48,82,0,0
2023-12-14,West,Home_Appliances,89,44,0,0
2023-12-15,North,Electronics,169,166,0,0
2023-12-15,North,Furniture,220,276,0,0
2023-12-15,North,Clothing,74,41,0,0
2023-12-15,North,Home_Appliances,136,111,0,0
2023-12-15,South,Electronics,143,106,0,0
2023-12-15,South,Furniture,187,277,0,0
2023-12-15,South,Clothing,175,108,0,0
2023-12-15,South,Home_Appliances,258,340,1,0
2023-12-15,East,Electronics,175,250,0,0
2023-12-15,East,Furniture,127,188,0,0
2023-12-15,East,Clothing,105,132,0,0
2023-12-15,East,Home_Appliances,82,82,0,0
2023-12-15,West,Electronics,185,179,0,0
2023-12-15,West,Furniture,149,90,0,0
2023-12-15,West,Clothing,211,237,0,0
2023-12-15,West,Home_Appliances,71,91,0,0
2023-12-16,North,Electronics,165,192,0,0
2023-12-16,North,Furniture,122,76,0,0
2023-12-16,North,Clothing,249,322,0,0
2023-12-16,North,Home_Appliances,205,259,0,0
2023-12-16,South,Electronics,187,177,0,0
2023-12-16,South,Furniture,88,60,0,0
2023-12-16,South,Clothing,291,207,1,0
2023-12-16,South,Home_Appliances,263,325,0,0
2023-12-16,East,Electronics,137,164,0,0
2023-12-16,East,Furniture,285,287,0,0
2023-12-16,East,Clothing,89,124,0,0
2023-12-16,East,Home_Appliances,231,234,0,0
2023-12-16,West,Electronics,87,144,0,0
2023-12-16,West,Furniture,341,187,1,0
2023-12-16,West,Clothing,221,226,1,0
2023-12-16,West,Home_Appliances,112,105,0,0
2023-12-17,North,Electronics,356,452,1,0
2023-12-17,North,Furniture,75,99,0,0
2023-12-17,North,Clothing,90,110,0,0
2023-12-17,North,Home_Appliances,158,215,0,0
2023-12-17,South,Electronics,196,186,0,0
2023-12-17,South,Furniture,152,173,0,0
2023-12-17,South,Clothing,191,166,0,0
2023-12-17,South,Home_Appliances,188,158,0,0
2023-12-17,East,Electronics,224,192,0,0
2023-12-17,East,Furniture,248,337,0,0
2023-12-17,East,Clothing,270,156,0,0
2023-12-17,East,Home_Appliances,77,64,0,0
2023-12-17,West,Electronics,152,235,0,0
2023-12-17,West,Furniture,202,168,0,0
2023-12-17,West,Clothing,231,268,1,0
2023-12-17,West,Home_Appliances,351,526,1,0
2023-12-18,North,Electronics,189,217,0,0
2023-12-18,North,Furniture,83,95,0,0
2023-12-18,North,Clothing,204,101,0,0
2023-12-18,North,Home_Appliances,165,104,0,0
2023-12-18,South,Electronics,85,133,0,0
2023-12-18,South,Furniture,105,163,0,0
2023-12-18,South,Clothing,107,139,0,0
2023-12-18,South,Home_Appliances,204,166,0,0
2023-12-18,East,Electronics,204,237,0,0
2023-12-18,East,Furniture,143,120,0,0
2023-12-18,East,Clothing,194,148,0,0
2023-12-18,East,Home_Appliances,237,115,0,0
2023-12-18,West,Electronics,78,92,0,0
2023-12-18,West,Furniture,64,74,0,0
2023-12-18,West,Clothing,315,230,1,0
2023-12-18,West,Home_Appliances,331,271,1,0
2023-12-19,North,Electronics,117,111,1,0
2023-12-19,North,Furniture,116,147,0,0
2023-12-19,North,Clothing,166,140,0,0
2023-12-19,North,Home_Appliances,153,147,0,0
2023-12-19,South,Electronics,139,121,0,0
2023-12-19,South,Furniture,130,195,0,0
2023-12-19,South,Clothing,244,385,1,0
2023-12-19,South,Home_Appliances,150,88,0,0
2023-12-19,East,Electronics,146,117,0,0
2023-12-19,East,Furniture,139,135,0,0
2023-12-19,East,Clothing,105,73,0,0
2023-12-19,East,Home_Appliances,236,322,0,0
2023-12-19,West,Electronics,172,180,0,0
2023-12-19,West,Furniture,195,286,0,0
2023-12-19,West,Clothing,170,198,0,0
2023-12-19,West,Home_Appliances,166,96,0,0
2023-12-20,North,Electronics,177,254,0,0
2023-12-20,North,Furniture,92,149,0,0
2023-12-20,North,Clothing,133,106,0,0
2023-12-20,North,Home_Appliances,165,149,0,0
2023-12-20,South,Electronics,76,99,0,0
2023-12-20,South,Furniture,192,212,0,0
2023-12-20,South,Clothing,254,307,0,0
2023-12-20,South,Home_Appliances,125,143,0,0
2023-12-20,East,Electronics,179,104,0,0
2023-12-20,East,Furniture,203,126,0,0
2023-12-20,East,Clothing,204,173,0,0
2023-12-20,East,Home_Appliances,163,233,0,0
2023-12-20,West,Electronics,132,201,0,0
2023-12-20,West,Furniture,211,133,0,0
2023-12-20,West,Clothing,88,94,1,0
2023-12-20,West,Home_Appliances,174,188,0,0
2023-12-21,North,Electronics,170,162,0,1
2023-12-21,North,Furniture,256,180,0,1
2023-12-21,North,Clothing,182,123,0,1
2023-12-21,North,Home_Appliances,328,333,0,1
2023-12-21,South,Electronics,321,179,0,1
2023-12-21,South,Furniture,574,536,1,1
2023-12-21,South,Clothing,364,533,0,1
2023-12-21,South,Home_Appliances,153,170,0,1
2023-12-21,East,Electronics,289,388,0,1
2023-12-21,East,Furniture,373,463,0,1
2023-12-21,East,Clothing,297,177,0,1
2023-12-21,East,Home_Appliances,453,275,1,1
2023-12-21,West,Electronics,334,438,0,1
2023-12-21,West,Furniture,354,233,0,1
2023-12-21,West,Clothing,316,180,0,1
2023-12-21,West,Home_Appliances,157,221,1,1
2023-12-22,North,Electronics,238,160,0,1
2023-12-22,North,Furniture,151,100,0,1
2023-12-22,North,Clothing,120,91,0,1
2023-12-22,North,Home_Appliances,185,237,0,1
2023-12-22,South,Electronics,348,427,0,1
2023-12-22,South,Furniture,128,79,0,1
2023-12-22,South,Clothing,232,236,0,1
2023-12-22,South,Home_Appliances,260,190,0,1
2023-12-22,East,Electronics,322,414,0,1
2023-12-22,East,Furniture,323,385,0,1
2023-12-22,East,Clothing,226,289,0,1
2023-12-22,East,Home_Appliances,298,177,1,1
2023-12-22,West,Electronics,355,312,1,1
2023-12-22,West,Furniture,284,138,0,1
2023-12-22,West,Clothing,162,242,0,1
2023-12-22,West,Home_Appliances,189,220,0,1
2023-12-23,North,Electronics,218,240,0,1
2023-12-23,North,Furniture,367,228,0,1
2023-12-23,North,Clothing,253,233,0,1
2023-12-23,North,Home_Appliances,479,299,0,1
2023-12-23,South,Electronics,339,385,0,1
2023-12-23,South,Furniture,184,174,0,1
2023-12-23,South,Clothing,138,236,0,1
2023-12-23,South,Home_Appliances,441,604,0,1
2023-12-23,East,Electronics,446,583,0,1
2023-12-23,East,Furniture,277,322,0,1
2023-12-23,East,Clothing,150,140,0,1
2023-12-23,East,Home_Appliances,177,153,0,1
2023-12-23,West,Electronics,655,473,1,1
2023-12-23,West,Furniture,267,195,0,1
2023-12-23,West,Clothing,312,316,0,1
2023-12-23,West,Home_Appliances,402,451,0,1
2023-12-24,North,Electronics,396,451,0,1
2023-12-24,North,Furniture,225,135,0,1
2023-12-24,North,Clothing,228,206,0,1
2023-12-24,North,Home_Appliances,297,189,0,1
2023-12-24,South,Electronics,278,182,0,1
2023-12-24,South,Furniture,198,212,0,1
2023-12-24,South,Clothing,461,662,0,1
2023-12-24,South,Home_Appliances,284,197,0,1
2023-12-24,East,Electronics,323,439,0,1
2023-12-24,East,Furniture,194,226,0,1
2023-12-24,East,Clothing,456,244,0,1
2023-12-24,East,Home_Appliances,236,212,0,1
2023-12-24,West,Electronics,181,140,0,1
2023-12-24,West,Furniture,388,238,0,1
2023-12-24,West,Clothing,368,411,0,1
2023-12-24,West,Home_Appliances,112,112,0,1
2023-12-25,North,Electronics,242,165,0,1
2023-12-25,North,Furniture,419,343,0,1
2023-12-25,North,Clothing,303,312,0,1
2023-12-25,North,Home_Appliances,413,550,0,1
2023-12-25,South,Electronics,232,344,0,1
2023-12-25,South,Furniture,143,135,0,1
2023-12-25,South,Clothing,263,307,0,1
2023-12-25,South,Home_Appliances,207,225,0,1
2023-12-25,East,Electronics,370,529,0,1
2023-12-25,East,Furniture,172,158,0,1
2023-12-25,East,Clothing,418,254,0,1
2023-12-25,East,Home_Appliances,237,341,0,1
2023-12-25,West,Electronics,166,173,0,1
2023-12-25,West,Furniture,257,129,0,1
2023-12-25,West,Clothing,229,217,1,1
2023-12-25,West,Home_Appliances,396,261,0,1
2023-12-26,North,Electronics,267,347,0,1
2023-12-26,North,Furniture,396,549,0,1
2023-12-26,North,Clothing,291,429,0,1
2023-12-26,North,Home_Appliances,217,246,0,1
2023-12-26,South,Electronics,252,371,0,1
2023-12-26,South,Furniture,133,159,0,1
2023-12-26,South,Clothing,112,73,0,1
2023-12-26,South,Home_Appliances,266,241,0,1
2023-12-26,East,Electronics,295,272,0,1
2023-12-26,East,Furniture,175,95,0,1
2023-12-26,East,Clothing,251,208,0,1
2023-12-26,East,Home_Appliances,304,357,0,1
2023-12-26,West,Electronics,626,457,1,1
2023-12-26,West,Furniture,319,256,0,1
2023-12-26,West,Clothing,376,329,0,1
2023-12-26,West,Home_Appliances,148,131,0,1
2023-12-27,North,Electronics,341,499,0,1
2023-12-27,North,Furniture,400,372,0,1
2023-12-27,North,Clothing,380,250,0,1
2023-12-27,North,Home_Appliances,370,410,0,1
2023-12-27,South,Electronics,108,171,0,1
2023-12-27,South,Furniture,398,223,0,1
2023-12-27,South,Clothing,192,118,0,1
2023-12-27,South,Home_Appliances,289,223,0,1
2023-12-27,East,Electronics,221,177,0,1
2023-12-27,East,Furniture,182,130,0,1
2023-12-27,East,Clothing,287,365,0,1
2023-12-27,East,Home_Appliances,350,222,0,1
2023-12-27,West,Electronics,354,342,0,1
2023-12-27,West,Furniture,393,507,0,1
2023-12-27,West,Clothing,257,341,0,1
2023-12-27,West,Home_Appliances,140,99,0,1
2023-12-28,North,Electronics,268,197,0,1
2023-12-28,North,Furniture,119,88,0,1
2023-12-28,North,Clothing,404,305,0,1
2023-12-28,North,Home_Appliances,275,217,0,1
2023-12-28,South,Electronics,237,214,0,1
2023-12-28,South,Furniture,324,285,0,1
2023-12-28,South,Clothing,290,268,0,1
2023-12-28,South,Home_Appliances,331,387,0,1
2023-12-28,East,Electronics,393,504,0,1
2023-12-28,East,Furniture,307,178,0,1
2023-12-28,East,Clothing,176,251,0,1
2023-12-28,East,Home_Appliances,134,164,0,1
2023-12-28,West,Electronics,408,295,0,1
2023-12-28,West,Furniture,361,504,0,1
2023-12-28,West,Clothing,246,205,0,1
2023-12-28,West,Home_Appliances,296,417,0,1
2023-12-29,North,Electronics,336,237,0,1
2023-12-29,North,Furniture,418,432,0,1
2023-12-29,North,Clothing,310,327,0,1
2023-12-29,North,Home_Appliances,366,389,0,1
2023-12-29,South,Electronics,310,176,0,1
2023-12-29,South,Furniture,134,62,0,1
2023-12-29,South,Clothing,403,426,0,1
2023-12-29,South,Home_Appliances,179,277,0,1
2023-12-29,East,Electronics,406,430,1,1
2023-12-29,East,Furniture,359,486,0,1
2023-12-29,East,Clothing,367,408,0,1
2023-12-29,East,Home_Appliances,303,153,0,1
2023-12-29,West,Electronics,291,269,0,1
2023-12-29,West,Furniture,265,233,0,1
2023-12-29,West,Clothing,356,264,0,1
2023-12-29,West,Home_Appliances,416,571,0,1
2023-12-30,North,Electronics,186,121,0,1
2023-12-30,North,Furniture,406,199,0,1
2023-12-30,North,Clothing,178,229,0,1
2023-12-30,North,Home_Appliances,445,387,0,1
2023-12-30,South,Electronics,135,144,0,1
2023-12-30,South,Furniture,511,542,0,1
2023-12-30,South,Clothing,379,536,0,1
2023-12-30,South,Home_Appliances,418,292,0,1
2023-12-30,East,Electronics,470,623,0,1
2023-12-30,East,Furniture,176,184,0,1
2023-12-30,East,Clothing,158,142,0,1
2023-12-30,East,Home_Appliances,372,256,0,1
2023-12-30,West,Electronics,489,496,0,1
2023-12-30,West,Furniture,311,188,0,1
2023-12-30,West,Clothing,329,339,1,1
2023-12-30,West,Home_Appliances,426,380,0,1
2023-12-31,North,Electronics,517,395,0,1
2023-12-31,North,Furniture,385,368,0,1
2023-12-31,North,Clothing,392,305,1,1
2023-12-31,North,Home_Appliances,128,75,0,1
2023-12-31,South,Electronics,316,331,0,1
2023-12-31,South,Furniture,474,594,0,1
2023-12-31,South,Clothing,698,464,1,1
2023-12-31,South,Home_Appliances,125,146,0,1
2023-12-31,East,Electronics,518,497,0,1
2023-12-31,East,Furniture,448,299,0,1
2023-12-31,East,Clothing,424,331,0,1
2023-12-31,East,Home_Appliances,242,206,0,1
2023-12-31,West,Electronics,354,329,0,1
2023-12-31,West,Furniture,405,280,0,1
2023-12-31,West,Clothing,233,244,0,1
2023-12-31,West,Home_Appliances,323,225,0,1
2024-01-01,North,Electronics,255,177,0,0
2024-01-01,North,Furniture,209,168,0,0
2024-01-01,North,Clothing,163,199,0,0
2024-01-01,North,Home_Appliances,83,108,0,0
2024-01-01,South,Electronics,231,203,0,0
2024-01-01,South,Furniture,147,129,0,0
2024-01-01,South,Clothing,150,202,0,0
2024-01-01,South,Home_Appliances,114,110,0,0
2024-01-01,East,Electronics,118,139,0,0
2024-01-01,East,Furniture,109,156,0,0
2024-01-01,East,Clothing,79,111,0,0
2024-01-01,East,Home_Appliances,87,118,0,0
2024-01-01,West,Electronics,217,238,0,0
2024-01-01,West,Furniture,84,121,0,0
2024-01-01,West,Clothing,158,200,0,0
2024-01-01,West,Home_Appliances,287,238,1,0
2024-01-02,North,Electronics,203,153,0,0
2024-01-02,North,Furniture,87,88,0,0
2024-01-02,North,Clothing,74,76,0,0
2024-01-02,North,Home_Appliances,108,89,0,0
2024-01-02,South,Electronics,228,169,0,0
2024-01-02,South,Furniture,224,208,0,0
2024-01-02,South,Clothing,80,130,0,0
2024-01-02,South,Home_Appliances,121,85,0,0
2024-01-02,East,Electronics,124,70,0,0
2024-01-02,East,Furniture,251,289,0,0
2024-01-02,East,Clothing,236,201,0,0
2024-01-02,East,Home_Appliances,167,98,0,0
2024-01-02,West,Electronics,235,331,1,0
2024-01-02,West,Furniture,139,182,0,0
2024-01-02,West,Clothing,202,162,0,0
2024-01-02,West,Home_Appliances,133,150,0,0
2024-01-03,North,Electronics,132,141,1,0
2024-01-03,North,Furniture,202,171,1,0
2024-01-03,North,Clothing,109,128,0,0
2024-01-03,North,Home_Appliances,210,129,0,0
2024-01-03,South,Electronics,67,75,0,0
2024-01-03,South,Furniture,240,215,0,0
2024-01-03,South,Clothing,161,195,0,0
2024-01-03,South,Home_Appliances,230,258,0,0
2024-01-03,East,Electronics,111,86,0,0
2024-01-03,East,Furniture,96,113,0,0
2024-01-03,East,Clothing,86,89,0,0
2024-01-03,East,Home_Appliances,179,118,0,0
2024-01-03,West,Electronics,191,136,0,0
2024-01-03,West,Furniture,96,57,0,0
2024-01-03,West,Clothing,131,129,0,0
2024-01-03,West,Home_Appliances,85,74,0,0
2024-01-04,North,Electronics,159,90,0,0
2024-01-04,North,Furniture,90,80,0,0
2024-01-04,North,Clothing,97,78,0,0
2024-01-04,North,Home_Appliances,86,40,0,0
2024-01-04,South,Electronics,236,126,0,0
2024-01-04,South,Furniture,203,277,0,0
2024-01-04,South,Clothing,245,338,0,0
2024-01-04,South,Home_Appliances,258,142,0,0
2024-01-04,East,Electronics,172,200,0,0
2024-01-04,East,Furniture,220,287,0,0
2024-01-04,East,Clothing,142,163,0,0
2024-01-04,East,Home_Appliances,255,210,0,0
2024-01-04,West,Electronics,202,149,0,0
2024-01-04,West,Furniture,253,335,0,0
2024-01-04,West,Clothing,85,118,0,0
2024-01-04,West,Home_Appliances,154,188,0,0
2024-01-05,North,Electronics,239,336,0,0
2024-01-05,North,Furniture,165,227,0,0
2024-01-05,North,Clothing,204,156,0,0
2024-01-05,North,Home_Appliances,108,154,0,0
2024-01-05,South,Electronics,74,90,0,0
2024-01-05,South,Furniture,173,168,0,0
2024-01-05,South,Clothing,209,252,1,0
2024-01-05,South,Home_Appliances,114,132,1,0
2024-01-05,East,Electronics,225,177,0,0
2024-01-05,East,Furniture,152,197,1,0
2024-01-05,East,Clothing,165,212,0,0
2024-01-05,East,Home_Appliances,164,181,1,0
2024-01-05,West,Electronics,226,291,0,0
2024-01-05,West,Furniture,228,249,0,0
2024-01-05,West,Clothing,209,124,1,0
2024-01-05,West,Home_Appliances,256,223,0,0
2024-01-06,North,Electronics,148,105,0,0
2024-01-06,North,Furniture,182,183,0,0
2024-01-06,North,Clothing,286,229,0,0
2024-01-06,North,Home_Appliances,135,72,0,0
2024-01-06,South,Electronics,117,125,0,0
2024-01-06,South,Furniture,303,373,0,0
2024-01-06,South,Clothing,136,170,0,0
2024-01-06,South,Home_Appliances,301,324,0,0
2024-01-06,East,Electronics,184,200,0,0
2024-01-06,East,Furniture,193,203,0,0
2024-01-06,East,Clothing,284,396,0,0
2024-01-06,East,Home_Appliances,287,190,0,0
2024-01-06,West,Electronics,310,225,0,0
2024-01-06,West,Furniture,98,120,0,0
2024-01-06,West,Clothing,224,298,0,0
2024-01-06,West,Home_Appliances,408,238,1,0
2024-01-07,North,Electronics,275,359,1,0
2024-01-07,North,Furniture,258,322,0,0
2024-01-07,North,Clothing,232,265,0,0
2024-01-07,North,Home_Appliances,170,212,0,0
2024-01-07,South,Electronics,177,180,0,0
2024-01-07,South,Furniture,294,334,1,0
2024-01-07,South,Clothing,255,383,0,0
2024-01-07,South,Home_Appliances,312,297,0,0
2024-01-07,East,Electronics,441,315,1,0
2024-01-07,East,Furniture,140,148,0,0
2024-01-07,East,Clothing,107,86,0,0
2024-01-07,East,Home_Appliances,277,261,0,0
2024-01-07,West,Electronics,111,138,0,0
2024-01-07,West,Furniture,185,187,0,0
2024-01-07,West,Clothing,401,340,1,0
2024-01-07,West,Home_Appliances,319,396,0,0
2024-01-08,North,Electronics,230,202,0,0
2024-01-08,North,Furniture,172,155,0,0
2024-01-08,North,Clothing,92,98,0,0
2024-01-08,North,Home_Appliances,139,103,0,0
2024-01-08,South,Electronics,207,240,0,0
2024-01-08,South,Furniture,391,228,1,0
2024-01-08,South,Clothing,101,87,0,0
2024-01-08,South,Home_Appliances,217,142,1,0
2024-01-08,East,Electronics,168,177,0,0
2024-01-08,East,Furniture,202,205,0,0
2024-01-08,East,Clothing,92,91,0,0
2024-01-08,East,Home_Appliances,178,191,0,0
2024-01-08,West,Electronics,100,97,0,0
2024-01-08,West,Furniture,84,99,0,0
2024-01-08,West,Clothing,104,150,0,0
2024-01-08,West,Home_Appliances,120,109,0,0
2024-01-09,North,Electronics,77,85,0,0
2024-01-09,North,Furniture,123,162,0,0
2024-01-09,North,Clothing,268,143,0,0
2024-01-09,North,Home_Appliances,155,174,1,0
2024-01-09,South,Electronics,332,222,1,0
2024-01-09,South,Furniture,73,103,0,0
2024-01-09,South,Clothing,167,174,0,0
2024-01-09,South,Home_Appliances,241,339,0,0
2024-01-09,East,Electronics,150,153,0,0
2024-01-09,East,Furniture,199,204,0,0
2024-01-09,East,Clothing,212,112,1,0
2024-01-09,East,Home_Appliances,139,167,0,0
2024-01-09,West,Electronics,171,104,0,0
2024-01-09,West,Furniture,234,174,0,0
2024-01-09,West,Clothing,233,317,0,0
2024-01-09,West,Home_Appliances,193,196,0,0
2024-01-10,North,Electronics,122,73,0,0
2024-01-10,North,Furniture,159,175,0,0
2024-01-10,North,Clothing,221,161,0,0
2024-01-10,North,Home_Appliances,365,522,1,0
2024-01-10,South,Electronics,203,142,0,0
2024-01-10,South,Furniture,175,212,0,0
2024-01-10,South,Clothing,194,241,0,0
2024-01-10,South,Home_Appliances,172,152,0,0
2024-01-10,East,Electronics,219,293,0,0
2024-01-10,East,Furniture,195,208,0,0
2024-01-10,East,Clothing,162,160,1,0
2024-01-10,East,Home_Appliances,166,221,0,0
2024-01-10,West,Electronics,199,204,0,0
2024-01-10,West,Furniture,149,96,0,0
2024-01-10,West,Clothing,216,266,0,0
2024-01-10,West,Home_Appliances,72,88,0,0
2024-01-11,North,Electronics,212,134,0,0
2024-01-11,North,Furniture,150,106,0,0
2024-01-11,North,Clothing,161,142,0,0
2024-01-11,North,Home_Appliances,200,213,0,0
2024-01-11,South,Electronics,116,68,0,0
2024-01-11,South,Furniture,65,88,0,0
2024-01-11,South,Clothing,176,179,0,0
2024-01-11,South,Home_Appliances,253,188,0,0
2024-01-11,East,Electronics,229,187,0,0
2024-01-11,East,Furniture,78,121,0,0
2024-01-11,East,Clothing,134,154,0,0
2024-01-11,East,Home_Appliances,377,399,1,0
2024-01-11,West,Electronics,167,233,0,0
2024-01-11,West,Furniture,175,101,0,0
2024-01-11,West,Clothing,308,248,1,0
2024-01-11,West,Home_Appliances,87,56,0,0
2024-01-12,North,Electronics,152,146,0,0
2024-01-12,North,Furniture,82,67,0,0
2024-01-12,North,Clothing,199,281,1,0
2024-01-12,North,Home_Appliances,92,48,0,0
2024-01-12,South,Electronics,107,73,0,0
2024-01-12,South,Furniture,228,175,0,0
2024-01-12,South,Clothing,182,260,0,0
2024-01-12,South,Home_Appliances,302,338,1,0
2024-01-12,East,Electronics,148,139,0,0
2024-01-12,East,Furniture,145,179,0,0
2024-01-12,East,Clothing,128,151,0,0
2024-01-12,East,Home_Appliances,47,64,0,0
2024-01-12,West,Electronics,122,51,0,0
2024-01-12,West,Furniture,223,293,0,0
2024-01-12,West,Clothing,142,79,0,0
2024-01-12,West,Home_Appliances,147,175,0,0
2024-01-13,North,Electronics,172,136,0,0
2024-01-13,North,Furniture,217,134,0,0
2024-01-13,North,Clothing,296,360,0,0
2024-01-13,North,Home_Appliances,254,355,0,0
2024-01-13,South,Electronics,196,120,1,0
2024-01-13,South,Furniture,263,283,0,0
2024-01-13,South,Clothing,271,158,0,0
2024-01-13,South,Home_Appliances,273,183,0,0
2024-01-13,East,Electronics,273,371,0,0
2024-01-13,East,Furniture,213,129,0,0
2024-01-13,East,Clothing,175,254,0,0
2024-01-13,East,Home_Appliances,101,71,0,0
2024-01-13,West,Electronics,315,297,0,0
2024-01-13,West,Furniture,116,171,0,0
2024-01-13,West,Clothing,104,78,0,0
2024-01-13,West,Home_Appliances,168,141,0,0
2024-01-14,North,Electronics,235,172,0,0
